account_id;disp_id;client_id;account_id_acct;district_id_bank;stmt_frq;date_acct;type_disp;loan_id;date_loan;amount;duration;payments;status;date_birth;district_id_client;gender;card_id;type_card;min1;max1;mean1;min2;max2;mean2;min3;max3;mean3;min4;max4;mean4;min5;max5;mean5;min6;max6;mean6;response;has_card;idade;days_between
9633;11549;11857;9633;70;monthly;1996-01-08;owner;6959;1997-06-30;59448;24;2477.0;D;1952-08-26;70;0;;;-3204.1;95438.0;44480.985714285714;-3204.1;95438.0;45017.7962962963;-3204.1;95438.0;44864.64705882353;-3204.1;95438.0;45592.246875000004;-3204.1;95438.0;48309.470731707326;-3204.1;95438.0;51293.20277777778;0;0;44;539
3112;3763;3763;3112;38;monthly;1994-08-12;owner;5610;1996-02-24;123216;48;2567.0;C;1977-08-12;38;1;587;junior;103471.0;98666.0;69247.10086206878;103471.0;98666.0;69051.02899999988;103471.0;98666.0;69657.24673913035;103471.0;98666.0;71181.46235294106;103471.0;98666.0;74240.71153846146;103471.0;98666.0;75358.37605633798;1;1;18;561
3112;3764;3764;3112;38;monthly;1994-08-12;disponent;5610;1996-02-24;123216;48;2567.0;C;1978-01-29;38;0;;;103471.0;98666.0;69247.10086206878;103471.0;98666.0;69051.02899999988;103471.0;98666.0;69657.24673913035;103471.0;98666.0;71181.46235294106;103471.0;98666.0;74240.71153846146;103471.0;98666.0;75358.37605633798;1;0;18;561
11065;13295;13603;11065;11;monthly;1993-03-19;owner;7249;1994-06-12;69360;48;1445.0;A;1941-07-28;46;0;;;1100.0;49468.6;33469.65555555557;1100.0;49468.6;32942.89545454546;1100.0;49468.6;32497.332786885254;1100.0;49468.6;32645.89285714287;1100.0;49468.6;35153.08000000001;1100.0;48063.9;33263.22222222222;1;0;52;450
2334;2822;2822;2334;50;monthly;1996-03-19;owner;5446;1997-08-04;48312;24;2013.0;C;1958-10-19;50;0;;;12526.1;600.0;31097.496590909082;12526.1;600.0;30279.503658536578;12526.1;600.0;30472.675324675314;12526.1;600.0;31070.207352941172;12526.1;600.0;31310.857812499995;12678.0;600.0;32350.716363636362;1;0;38;503
7542;9032;9340;7542;54;monthly;1996-05-16;owner;6534;1997-10-19;590820;60;9847.0;C;1967-08-22;54;0;;;12266.2;7149.2;28309.880582524274;12266.2;7149.2;28345.758510638305;12266.2;7149.2;28116.803448275867;12266.2;7149.2;27804.43875000001;12266.2;7149.2;27473.678082191786;12266.2;7149.2;27967.268750000003;1;0;30;521
9403;11266;11574;9403;1;weekly;1993-03-27;owner;6919;1994-08-05;120888;36;3358.0;A;1944-04-20;1;1;;;103329.0;91115.4;41252.69325842696;103329.0;91115.4;40975.28554216868;103329.0;91115.4;42249.25714285716;103329.0;91115.4;43076.09863013701;103329.0;91115.4;43854.93134328362;103329.0;91115.4;45932.74500000004;1;0;50;496
5001;6042;6042;5001;53;monthly;1995-12-15;owner;6015;1996-11-09;110112;24;4588.0;A;1963-10-12;53;0;;;101140.5;99572.5;73360.12816901409;101140.5;99572.5;72436.03650793651;101140.5;99572.5;71032.62641509435;113647.5;99572.5;66837.21025641027;12808.0;87537.5;57547.16363636364;12808.0;81772.0;50483.63333333333;1;0;33;330
6358;7678;7678;6358;3;monthly;1995-05-27;owner;6296;1996-08-06;270384;48;5633.0;C;1962-04-07;3;0;;;19079.8;91294.4;48979.06172839505;26647.9;91294.4;50046.33611111109;26647.9;91294.4;50766.74153846152;26647.9;91294.4;50190.037931034465;26647.9;91294.4;50588.54423076921;26647.9;91294.4;51174.239999999976;1;0;34;437
6425;7753;7753;6425;31;monthly;1993-03-29;owner;6306;1994-12-20;36684;12;3057.0;A;1978-09-23;70;1;;;13068.0;700.0;30220.999152542376;13068.0;700.0;30045.970796460173;13068.0;700.0;29974.055140186905;13068.0;700.0;29986.38499999999;13068.0;700.0;30298.841489361705;13068.0;700.0;31031.966666666656;1;0;16;631
1772;2148;2148;1772;31;weekly;1995-02-20;owner;5312;1996-03-13;202788;36;5633.0;C;1953-07-20;31;1;;;103493.0;94680.9;56597.44444444442;103493.0;94680.9;58387.84153846152;103493.0;94680.9;60576.51754385965;103493.0;94680.9;59633.24468085109;103493.0;94680.9;60858.12820512824;103493.0;94680.9;61000.14848484853;1;0;42;387
3329;4024;4024;3329;3;monthly;1996-10-12;owner;5651;1997-12-08;19248;12;1604.0;A;1964-10-16;3;0;;;18929.0;60870.3;36092.539393939405;18929.0;60870.3;36591.320000000014;18929.0;60870.3;37665.89056603775;18929.0;60870.3;37774.96326530613;18929.0;60870.3;38208.2761904762;18929.0;60870.3;38939.216216216235;1;0;33;422
3329;4025;4025;3329;3;monthly;1996-10-12;disponent;5651;1997-12-08;19248;12;1604.0;A;1971-10-07;3;1;;;18929.0;60870.3;36092.539393939405;18929.0;60870.3;36591.320000000014;18929.0;60870.3;37665.89056603775;18929.0;60870.3;37774.96326530613;18929.0;60870.3;38208.2761904762;18929.0;60870.3;38939.216216216235;1;0;26;422
5228;6317;6317;5228;77;after_tr;1993-06-23;owner;6066;1994-07-11;173808;24;7242.0;A;1957-01-27;77;1;;;1000.0;99815.3;60965.90447761189;1000.0;96572.7;59035.29508196717;1000.0;95818.8;58945.09464285709;1000.0;94167.6;58577.01799999997;1000.0;86360.7;58497.693181818184;1000.0;86360.7;63976.80882352941;1;0;37;383
5228;6318;6318;5228;77;after_tr;1993-06-23;disponent;6066;1994-07-11;173808;24;7242.0;A;1950-03-05;77;0;;;1000.0;99815.3;60965.90447761189;1000.0;96572.7;59035.29508196717;1000.0;95818.8;58945.09464285709;1000.0;94167.6;58577.01799999997;1000.0;86360.7;58497.693181818184;1000.0;86360.7;63976.80882352941;1;0;44;383
7424;8894;9202;7424;68;monthly;1996-07-28;owner;6502;1997-12-08;30276;12;2523.0;A;1962-02-09;68;0;;;102065.1;99565.1;61514.90454545458;102065.1;99565.1;60479.6006896552;102065.1;99565.1;60281.42846715331;102065.1;99565.1;61191.227131782965;102065.1;99565.1;62553.52857142859;102065.1;99565.1;63688.26238532111;1;0;35;498
8772;10505;10813;8772;1;monthly;1996-05-16;owner;6763;1997-06-19;88272;48;1839.0;C;1979-05-13;1;1;;;11375.2;9443.9;18067.014285714293;11375.2;9443.9;18980.970312500005;11375.2;9375.2;20053.17894736843;15603.8;8982.9;21322.61200000001;16339.9;8982.9;23126.562790697684;16572.1;800.0;24631.145714285725;1;0;18;399
1580;1913;1913;1580;69;monthly;1996-01-08;owner;5281;1997-11-27;194256;24;8094.0;C;1968-04-15;69;0;304;classic;100038.1;97017.7;51457.30775193799;100038.1;97017.7;50507.054838709686;100038.1;97017.7;50122.458823529414;100038.1;97017.7;50584.89557522124;100038.1;97017.7;51369.20183486238;100038.1;97017.7;52918.960576923084;1;1;29;689
3021;3649;3649;3021;10;monthly;1996-04-20;owner;5591;1996-12-04;155616;48;3242.0;C;1959-10-25;10;1;;;19751.0;62153.6;40376.69166666666;19751.0;62153.6;39562.511111111104;19751.0;62153.6;36969.284615384604;19751.0;58633.8;33756.67999999999;19751.0;51262.6;27670.942857142854;19751.0;300.0;16047.15;1;0;37;228
5574;6731;6731;5574;13;weekly;1994-07-14;owner;6137;1996-04-10;44628;12;3719.0;A;1943-11-26;13;0;;;101223.5;92466.8;49334.881294964005;101223.5;92466.8;48878.92255639096;101223.5;92466.8;48113.15203252032;101223.5;92466.8;45337.59375;102025.5;92466.8;44707.456730769234;102025.5;92466.8;43023.230208333334;1;0;52;636
5628;6798;6798;5628;61;monthly;1994-06-17;owner;6151;1995-04-25;225420;60;3757.0;C;1948-08-03;61;1;;;14018.0;53271.6;30794.50869565218;14018.0;53271.6;30611.190243902445;14018.0;53271.6;32346.70909090908;14018.0;53271.6;33617.71363636363;14018.0;50207.1;31386.493749999994;14018.0;45147.6;28181.125;1;0;46;312
2187;2647;2647;2187;9;weekly;1996-02-26;owner;5398;1997-11-04;53472;12;4456.0;A;1940-03-26;9;0;;;100550.8;99632.0;63842.06538461536;100550.8;99632.0;62421.54308943087;100550.8;99632.0;62289.42767857142;100550.8;99632.0;61863.54857142855;100550.8;99632.0;61982.061999999976;100550.8;99632.0;61589.32234042552;1;0;57;617
2187;2648;2648;2187;9;weekly;1996-02-26;disponent;5398;1997-11-04;53472;12;4456.0;A;1934-10-10;9;1;;;100550.8;99632.0;63842.06538461536;100550.8;99632.0;62421.54308943087;100550.8;99632.0;62289.42767857142;100550.8;99632.0;61863.54857142855;100550.8;99632.0;61982.061999999976;100550.8;99632.0;61589.32234042552;1;0;63;617
5215;6301;6301;5215;55;monthly;1993-07-01;owner;6064;1994-08-04;14628;12;1219.0;A;1949-03-08;55;1;834;classic;14203.6;52184.7;32467.699999999964;14203.6;52184.7;31847.775903614434;14203.6;52184.7;31886.864473684196;14203.6;52184.7;31934.789393939387;14203.6;52184.7;32336.459649122793;15687.0;52184.7;33991.06595744678;1;1;45;399
5724;6922;6922;5724;14;after_tr;1995-04-19;owner;6173;1997-01-08;232560;48;4845.0;C;1939-04-27;14;1;;;10455.8;9894.8;40095.219277108416;10455.8;9894.8;39879.78129032256;10455.8;9894.8;39050.43655172412;10455.8;9894.8;38782.452941176445;10455.8;9894.8;39166.056923076896;10455.8;9894.8;39827.24873949578;1;0;57;630
7769;9303;9611;7769;23;monthly;1993-10-03;owner;6580;1994-05-22;196080;48;4085.0;A;1958-05-27;23;0;;;17227.4;95840.3;46525.45000000001;17227.4;95840.3;49346.31142857143;17227.4;95840.3;50269.16;17227.4;95840.3;51774.42000000001;40453.0;95840.3;60625.384615384624;40453.0;95490.8;55396.59999999999;1;0;36;231
10884;13072;13380;10884;65;monthly;1995-02-20;owner;7213;1996-02-13;113544;36;3154.0;C;1942-09-18;65;0;;;17104.0;700.0;35456.577049180334;17104.0;700.0;37192.12549019607;19624.0;700.0;38473.25813953488;19624.0;700.0;38252.83513513514;19624.0;700.0;38946.45862068965;19624.0;700.0;41218.55714285714;1;0;53;358
2694;3251;3251;2694;7;monthly;1993-03-08;owner;5519;1994-03-08;91632;12;7636.0;A;1962-12-28;52;1;;;18285.0;700.0;40944.11093750001;18285.0;700.0;41815.246296296325;18285.0;700.0;41429.49318181823;18285.0;700.0;41572.872972973004;18285.0;700.0;41954.4677419355;18285.0;700.0;42036.85999999999;1;0;31;365
2694;3252;3252;2694;7;monthly;1993-03-08;disponent;5519;1994-03-08;91632;12;7636.0;A;1961-03-26;52;0;;;18285.0;700.0;40944.11093750001;18285.0;700.0;41815.246296296325;18285.0;700.0;41429.49318181823;18285.0;700.0;41572.872972973004;18285.0;700.0;41954.4677419355;18285.0;700.0;42036.85999999999;1;0;32;365
3115;3767;3767;3115;14;monthly;1996-03-27;owner;5611;1996-11-15;321180;60;5353.0;C;1936-09-07;14;0;;;19592.2;90257.3;42742.10625000002;20144.2;90257.3;47785.73750000004;25520.0;90257.3;54048.01250000002;25520.0;90257.3;47072.09090909092;25520.0;90257.3;39565.96250000001;25520.0;700.0;28447.080000000005;1;0;60;233
3115;3768;3768;3115;14;monthly;1996-03-27;disponent;5611;1996-11-15;321180;60;5353.0;C;1944-03-04;14;1;;;19592.2;90257.3;42742.10625000002;20144.2;90257.3;47785.73750000004;25520.0;90257.3;54048.01250000002;25520.0;90257.3;47072.09090909092;25520.0;90257.3;39565.96250000001;25520.0;700.0;28447.080000000005;1;0;52;233
9422;11288;11596;9422;70;monthly;1996-03-06;owner;6921;1996-10-29;86184;12;7182.0;A;1940-12-04;70;1;1111;classic;128146.0;98768.3;63001.46363636363;128146.0;98768.3;68714.70833333333;128146.0;98394.5;67335.27333333335;128146.0;94604.0;65871.93076923078;300.0;94604.0;56559.955555555556;300.0;75150.2;44840.03333333333;1;1;55;237
2933;3542;3542;2933;10;monthly;1993-06-18;owner;5568;1994-05-17;272520;60;4542.0;C;1939-09-02;10;0;;;103322.4;99234.4;45427.91298701291;103322.4;99234.4;45440.687499999935;103322.4;99234.4;45345.80461538456;103322.4;99234.4;47465.35084745759;103322.4;99234.4;48402.00199999997;1100.0;85398.4;44645.687499999985;1;0;54;333
2933;3543;3543;2933;10;monthly;1993-06-18;disponent;5568;1994-05-17;272520;60;4542.0;C;1941-08-19;10;1;;;103322.4;99234.4;45427.91298701291;103322.4;99234.4;45440.687499999935;103322.4;99234.4;45345.80461538456;103322.4;99234.4;47465.35084745759;103322.4;99234.4;48402.00199999997;1100.0;85398.4;44645.687499999985;1;0;52;333
8505;10184;10492;8505;70;monthly;1997-03-20;owner;6727;1997-12-10;42840;12;3570.0;A;1937-11-11;70;0;;;1100.0;51098.1;34656.307894736834;1100.0;50867.0;33537.77741935483;1100.0;50867.0;32739.46;1100.0;50867.0;30587.46842105263;1100.0;50867.0;28866.464285714286;1100.0;50867.0;25410.07;1;0;60;265
9859;11825;12133;9859;27;monthly;1996-07-08;owner;7001;1997-08-10;300600;60;5010.0;C;1964-06-26;27;1;1138;classic;103404.8;99804.8;52684.3609195402;103404.8;99804.8;51230.275641025604;103404.8;99804.8;51051.32999999996;103404.8;99804.8;52520.58196721306;103404.8;99804.8;55149.841999999975;103404.8;99804.8;57068.7707317073;1;1;33;398
2335;2823;2823;2335;70;monthly;1996-04-04;owner;5447;1997-11-12;541200;60;9020.0;D;1946-12-18;70;1;;;-10318.5;9608.1;13018.096319018397;-10318.5;9608.1;13945.85354838709;-10318.5;9608.1;15058.723129251694;-10318.5;9608.1;16664.387407407397;-10318.5;9608.1;17720.321138211373;10459.3;9608.1;19331.855357142846;0;0;50;587
7123;8598;8598;7123;64;after_tr;1993-04-14;owner;6456;1993-12-09;47016;12;3918.0;A;1957-12-31;46;1;;;101285.4;91459.4;59567.302702702684;112901.6;80655.5;54376.934615384605;112901.6;80655.5;51572.314999999995;112901.6;65196.6;42196.04615384615;200.0;26232.8;21628.64285714286;200.0;26232.8;20081.5;1;0;35;239
11362;13663;13971;11362;67;monthly;1995-10-14;owner;7308;1996-12-27;129408;24;5392.0;A;1962-10-19;67;1;;;1000.0;56055.6;30941.75257731958;1000.0;56055.6;31633.69545454547;1000.0;56055.6;32416.2;1000.0;56055.6;33615.20144927537;1000.0;56055.6;35808.30172413795;1000.0;56055.6;38254.28958333334;1;0;34;440
2106;2550;2550;2106;1;monthly;1996-02-01;owner;5375;1996-10-03;101520;12;8460.0;A;1976-10-12;1;1;;;12742.0;43218.7;28243.353124999998;12742.0;43218.7;29285.257692307692;12742.0;43218.7;29510.435000000005;12742.0;41505.7;26510.757142857146;12742.0;400.0;22929.260000000002;12742.0;400.0;18034.028571428575;1;0;19;245
790;946;946;790;54;monthly;1993-05-11;owner;5126;1994-07-24;208128;48;4336.0;B;1951-08-06;54;0;159;classic;-1069.7;9900.0;34095.48070175437;-1069.7;9900.0;34350.225925925915;-1069.7;9900.0;33882.35102040815;-1069.7;9900.0;35842.9822222222;12666.9;9900.0;39075.570731707296;12666.9;9900.0;41852.668571428534;0;1;42;439
2062;2501;2501;2062;70;monthly;1996-03-06;owner;5366;1996-10-29;86184;12;7182.0;A;1940-12-04;70;1;394;classic;128146.0;98768.3;64216.112121212114;128146.0;98768.3;70847.54166666666;128146.0;98394.5;67335.27333333335;128146.0;94604.0;65871.93076923078;300.0;94604.0;56559.955555555556;300.0;75150.2;44840.03333333333;1;1;55;237
4456;5376;5376;4456;14;monthly;1996-09-03;owner;5889;1998-02-09;321240;60;5354.0;C;1970-01-23;14;0;782;classic;101141.8;99138.5;78694.57769230768;102345.0;99138.5;78119.73189655169;102345.0;99138.5;76160.52596153846;102345.0;99138.5;74722.93578947367;102345.0;99138.5;73284.37325581395;102345.0;99138.5;71705.04936708859;1;1;28;524
501;603;603;501;13;monthly;1995-10-21;owner;5082;1996-10-24;262980;60;4383.0;C;1966-03-09;13;1;;;24213.6;900.0;42093.52199999999;25659.0;900.0;43122.07777777777;25659.0;900.0;42878.0707317073;25659.0;900.0;42027.438888888886;25659.0;900.0;43459.36129032257;26749.2;900.0;45319.863999999994;1;0;30;369
8972;10742;11050;8972;70;monthly;1996-05-21;owner;6805;1996-12-21;45024;48;938.0;C;1957-05-04;70;1;;;29536.5;800.0;40829.99666666668;29536.5;800.0;40325.82727272728;29536.5;800.0;36577.793333333335;29536.5;800.0;33876.200000000004;29536.5;800.0;29657.185714285715;29536.5;800.0;20924.333333333332;1;0;39;214
10093;12108;12416;10093;1;weekly;1994-07-01;owner;7057;1995-10-20;231696;36;6436.0;A;1973-05-30;1;0;;;100991.9;96380.6;46386.12173913047;100991.9;96380.6;46745.68878504674;100991.9;96380.6;47193.885858585854;100991.9;96380.6;48256.75168539324;100991.9;96380.6;47907.45443037971;100991.9;96380.6;47643.18857142852;1;0;22;476
10093;12109;12417;10093;1;weekly;1994-07-01;disponent;7057;1995-10-20;231696;36;6436.0;A;1974-01-03;1;1;;;100991.9;96380.6;46386.12173913047;100991.9;96380.6;46745.68878504674;100991.9;96380.6;47193.885858585854;100991.9;96380.6;48256.75168539324;100991.9;96380.6;47907.45443037971;100991.9;96380.6;47643.18857142852;1;0;21;476
10243;12291;12599;10243;44;monthly;1997-09-03;owner;7091;1998-09-22;113436;36;3151.0;C;1956-01-01;44;0;1165;classic;100168.8;98912.8;67575.27708333333;100168.8;98912.8;68932.92666666667;100168.8;98912.8;69412.25999999998;100168.8;98912.8;69727.71408450704;100168.8;98912.8;70413.88906249999;100168.8;98912.8;73227.39122807018;1;1;42;384
525;631;631;525;70;monthly;1996-03-20;owner;5086;1997-07-16;210384;48;4383.0;C;1956-03-22;70;1;;;121135.2;96567.0;45253.265384615384;121135.2;96567.0;44299.76170212765;20386.3;55074.9;36111.75000000001;20386.3;55074.9;36915.78285714287;20386.3;55074.9;35935.16785714286;20386.3;55074.9;34707.16818181818;1;0;41;483
10404;12494;12802;10404;1;monthly;1996-12-30;owner;7129;1998-03-01;194280;60;3238.0;C;1969-08-12;1;0;1175;classic;24721.0;77920.1;48992.47941176469;24721.0;77920.1;49504.796551724125;24721.0;77920.1;48499.581012658215;24721.0;77920.1;48659.15285714285;24721.0;77920.1;49287.3524590164;24721.0;77920.1;49303.90576923077;1;1;28;426
290;352;352;290;56;monthly;1993-12-02;owner;5032;1994-11-03;123696;48;2577.0;A;1940-08-27;56;0;;;11100.0;89822.2;51257.49999999999;11100.0;89822.2;54111.49166666663;11100.0;89822.2;54225.23414634144;11100.0;89822.2;57513.8909090909;11100.0;86901.1;57255.91304347825;11100.0;86901.1;56373.393749999996;1;0;54;336
5602;6764;6764;5602;19;after_tr;1996-07-10;owner;6147;1997-12-28;177504;48;3698.0;C;1944-04-12;19;0;855;classic;100225.4;95542.0;46023.96341463414;100225.4;95542.0;47326.48974358974;100225.4;95542.0;48876.829729729725;100225.4;95542.0;50713.77428571428;100225.4;95542.0;52729.37272727272;100225.4;95542.0;53759.88124999999;1;1;53;536
7136;8615;8615;7136;12;weekly;1995-04-09;owner;6461;1996-09-19;74124;36;2059.0;C;1939-04-13;12;1;;;100625.9;97282.9;55843.543478260865;100625.9;97282.9;56730.99523809524;100625.9;97282.9;58880.30204081632;100625.9;97282.9;60981.14269662923;100625.9;97282.9;60352.369620253165;100625.9;97282.9;61877.20579710145;1;0;57;529
8926;10689;10997;8926;1;monthly;1997-03-21;owner;6791;1998-01-23;566640;60;9444.0;C;1972-02-06;1;1;;;17789.0;61992.7;38261.1968253968;17789.0;61310.5;36946.26153846151;17789.0;61310.5;36925.71904761903;17789.0;61310.5;37557.321212121235;17789.0;61310.5;37332.065217391304;17789.0;61310.5;35242.72666666667;1;0;25;308
8926;10690;10998;8926;1;monthly;1997-03-21;disponent;6791;1998-01-23;566640;60;9444.0;C;1967-12-19;1;0;;;17789.0;61992.7;38261.1968253968;17789.0;61310.5;36946.26153846151;17789.0;61310.5;36925.71904761903;17789.0;61310.5;37557.321212121235;17789.0;61310.5;37332.065217391304;17789.0;61310.5;35242.72666666667;1;0;30;308
9677;11603;11911;9677;8;monthly;1996-10-13;owner;6970;1997-06-17;31620;60;527.0;C;1939-10-24;8;0;;;14122.0;500.0;27290.261290322567;14122.0;500.0;29141.72173913043;14122.0;500.0;29418.517647058823;14122.0;500.0;27660.108333333337;14122.0;500.0;24899.9;14122.0;500.0;20053.783333333336;1;0;57;247
10451;12551;12859;10451;1;monthly;1993-08-29;owner;7142;1994-12-19;482940;60;8049.0;D;1976-05-21;1;1;;;13131.9;900.0;27653.812605042003;13131.9;900.0;27948.028181818157;13131.9;900.0;28440.209999999963;13131.9;900.0;29016.142857142826;13131.9;900.0;29562.185365853642;13131.9;900.0;29762.6904109589;0;0;18;477
2516;3038;3038;2516;6;monthly;1995-11-16;owner;5486;1997-06-13;466608;48;9721.0;C;1946-03-05;6;1;;;10510.2;9205.0;34838.493684210516;10510.2;9205.0;33724.477528089876;10510.2;9205.0;33295.05294117646;10510.2;9205.0;33166.569620253154;16009.4;62365.4;35162.99117647058;16009.4;62365.4;34712.00327868851;1;0;51;575
4116;4956;4956;4116;6;monthly;1997-10-05;owner;5815;1998-06-03;151200;36;4200.0;C;1946-10-10;6;0;;;1000.0;91634.4;63748.34838709679;1000.0;91634.4;57492.44761904763;1000.0;67793.4;44031.81428571429;1000.0;41139.8;28998.18;1000.0;41139.8;29509.625;1000.0;41139.8;29252.333333333332;1;0;51;241
4550;5487;5487;4550;56;monthly;1997-02-06;owner;5909;1998-01-03;61320;60;1022.0;C;1947-09-17;56;1;;;17236.2;9360.5;22720.201538461537;17236.2;9360.5;22751.654545454538;17236.2;9360.5;22810.904255319143;17403.6;9360.5;22845.27692307692;17403.6;9360.5;22846.770967741937;17990.5;9360.5;22274.15;1;0;50;331
5927;7166;7166;5927;15;monthly;1993-11-26;owner;6210;1994-06-06;87216;48;1817.0;B;1964-05-13;15;0;;;16556.0;41410.0;29243.716;16556.0;41410.0;27106.447058823527;16556.0;37380.9;24498.815384615384;16556.0;31693.5;21102.57777777778;16556.0;20789.5;15814.84;200.0;200.0;200.0;0;0;30;192
6062;7325;7325;6062;24;monthly;1996-08-28;owner;6235;1998-04-19;321360;60;5356.0;C;1975-01-24;24;0;886;classic;114077.2;89388.2;52803.55984848487;114077.2;89388.2;54008.571774193566;114077.2;89388.2;56160.23716814162;114077.2;89388.2;57795.384158415865;114077.2;89388.2;56700.49677419356;114077.2;89021.1;56240.31590909092;1;1;23;599
9225;11051;11359;9225;11;monthly;1996-01-01;owner;6871;1997-04-13;164256;48;3422.0;C;1972-08-20;11;0;;;100317.5;90584.6;43194.50000000002;100317.5;90584.6;44348.6127906977;100317.5;90584.6;46250.5210526316;100317.5;90584.6;45998.814925373146;100317.5;90584.6;46057.48771929826;100317.5;90584.6;47559.941999999995;1;0;24;468
9225;11052;11360;9225;11;monthly;1996-01-01;disponent;6871;1997-04-13;164256;48;3422.0;C;1972-04-19;11;1;;;100317.5;90584.6;43194.50000000002;100317.5;90584.6;44348.6127906977;100317.5;90584.6;46250.5210526316;100317.5;90584.6;45998.814925373146;100317.5;90584.6;46057.48771929826;100317.5;90584.6;47559.941999999995;1;0;25;468
3460;4182;4182;3460;16;monthly;1997-04-08;owner;5683;1998-05-29;140688;48;2931.0;C;1941-06-23;16;0;;;101192.6;98166.2;58456.183950617255;101192.6;98166.2;60059.08289473681;101192.6;98166.2;58761.71304347824;101192.6;98166.2;56830.0557377049;101192.6;98166.2;57528.27636363633;101192.6;98166.2;57717.99591836731;1;0;56;416
3460;4183;4183;3460;16;monthly;1997-04-08;disponent;5683;1998-05-29;140688;48;2931.0;C;1940-11-13;16;1;;;101192.6;98166.2;58456.183950617255;101192.6;98166.2;60059.08289473681;101192.6;98166.2;58761.71304347824;101192.6;98166.2;56830.0557377049;101192.6;98166.2;57528.27636363633;101192.6;98166.2;57717.99591836731;1;0;57;416
7753;9285;9593;7753;74;monthly;1993-02-08;owner;6577;1994-03-11;51696;24;2154.0;A;1968-01-28;74;1;1005;classic;102404.4;99668.3;59145.19072164946;102404.4;99668.3;62683.51149425286;102404.4;99668.3;62528.90131578947;102404.4;99668.3;65142.891304347824;102404.4;99668.3;65295.6;102404.4;99668.3;65400.65614035086;1;1;26;396
2936;3546;3546;2936;3;monthly;1996-03-27;owner;5569;1998-01-20;504000;60;8400.0;C;1971-02-28;3;0;;;11579.8;9533.2;20562.576315789476;11579.8;9533.2;20169.862962962965;11579.8;9533.2;19968.53137254902;11579.8;9533.2;19725.96875;11579.8;9533.2;19440.795555555556;11579.8;9533.2;18869.914285714287;1;0;26;664
344;421;421;344;54;monthly;1993-12-01;owner;5044;1994-12-21;100980;60;1683.0;C;1965-07-31;54;0;;;21522.0;600.0;35062.54603174603;21522.0;600.0;34804.478571428575;21522.0;600.0;34720.49803921569;21522.0;600.0;34444.00909090909;21522.0;600.0;35685.74444444444;21522.0;600.0;37135.50967741936;1;0;29;385
4099;4937;4937;4099;54;monthly;1996-05-26;owner;5808;1997-07-31;41856;48;872.0;C;1960-11-09;54;1;750;classic;24218.8;800.0;37982.964948453606;24218.8;800.0;37305.301123595505;24218.8;800.0;37083.81234567902;24218.8;800.0;36965.67042253522;24218.8;800.0;37069.819047619065;24992.8;800.0;37516.367272727286;1;1;36;431
6083;7348;7348;6083;6;weekly;1996-09-19;owner;6239;1997-09-28;360864;48;7518.0;D;1977-10-26;6;1;;;10204.6;94315.9;53283.95066666666;10204.6;94315.9;55494.73076923075;10204.6;94315.9;59895.40169491524;103622.5;94315.9;64258.22352941174;110072.0;94315.9;68519.9395348837;110072.0;94315.9;73179.79999999999;0;0;19;374
9179;10996;11304;9179;28;monthly;1997-01-21;owner;6861;1998-02-28;215040;60;3584.0;C;1960-10-20;28;1;;;1000.0;74896.6;37962.439473684215;1000.0;74896.6;38494.600000000006;1000.0;74896.6;37190.60357142858;1000.0;74896.6;37661.88000000002;1000.0;74896.6;37612.1888888889;1000.0;74896.6;37894.51282051282;1;0;37;403
10788;12952;13260;10788;67;weekly;1993-11-22;owner;7198;1994-08-23;45768;12;3814.0;A;1977-05-27;72;1;;;15063.0;800.0;28236.145454545458;15063.0;800.0;27861.42631578947;15063.0;800.0;27104.95;15063.0;800.0;26610.27142857143;15063.0;800.0;20435.82;15063.0;800.0;19120.625;1;0;17;274
11186;13442;13750;11186;12;monthly;1994-11-24;owner;7271;1996-10-02;392460;60;6541.0;C;1980-11-13;12;1;1239;junior;103423.9;99081.8;56808.39489051088;103423.9;99081.8;56815.46538461533;103423.9;99081.8;56502.83852459011;104255.1;99081.8;55453.629565217336;104255.1;99081.8;55465.21296296291;104255.1;99081.8;56186.553465346486;1;1;15;678
11186;13443;13751;11186;12;monthly;1994-11-24;disponent;7271;1996-10-02;392460;60;6541.0;C;1979-07-20;12;0;;;103423.9;99081.8;56808.39489051088;103423.9;99081.8;56815.46538461533;103423.9;99081.8;56502.83852459011;104255.1;99081.8;55453.629565217336;104255.1;99081.8;55465.21296296291;104255.1;99081.8;56186.553465346486;1;0;17;678
11265;13537;13845;11265;15;monthly;1993-01-14;owner;7284;1993-09-15;52788;12;4399.0;A;1973-02-16;15;0;;;1000.0;8618.0;22496.725000000006;1000.0;8618.0;22893.680769230767;1000.0;8618.0;24396.022222222215;1000.0;8618.0;23212.816666666666;1000.0;8618.0;20490.033333333333;1000.0;8618.0;16309.566666666668;1;0;20;244
7745;9274;9582;7745;2;monthly;1996-11-29;owner;6574;1997-12-20;77544;36;2154.0;C;1942-04-14;2;1;1003;classic;10163.4;90450.5;38356.97090909091;10163.4;90450.5;41089.86;122450.5;90450.5;43903.42222222222;122450.5;90450.5;46869.80499999999;122450.5;90450.5;49136.77058823529;122450.5;90450.5;52356.15185185185;1;1;55;386
